income_id,t,income,provenance
flat20,1,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,2,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,3,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,4,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,5,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,6,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,7,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,8,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,9,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,10,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,11,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,12,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,13,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,14,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,15,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,16,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,17,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,18,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,19,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,20,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,21,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,22,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,23,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,24,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,25,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,26,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,27,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
flat20,28,20000.00,[std] flat contribution-liable earnings; the Sockelbeitrag case of Sec. 86 EStG [R10]
